trade_date,ivix,date
20220920,17.77569925779717,2022-09-20
20220919,18.2613036952656,2022-09-19
20220916,17.982343863694915,2022-09-16
20220915,16.813238869451176,2022-09-15
20220914,16.598561918660195,2022-09-14
20220913,16.489664986602772,2022-09-13
20220909,16.28504926564369,2022-09-09
20220908,16.78927382311984,2022-09-08
20220907,17.341113404010606,2022-09-07
20220906,17.43804956738867,2022-09-06
20220905,18.57488603966683,2022-09-05
20220902,17.918604184719094,2022-09-02
20220901,17.57412091387473,2022-09-01
20220831,17.416876150662805,2022-08-31
20220830,17.255814234157064,2022-08-30
20220829,17.69229158192781,2022-08-29
20220826,17.008090046291354,2022-08-26
20220825,18.12300149813706,2022-08-25
20220824,18.72988093939904,2022-08-24
20220823,17.621658130869267,2022-08-23
20220822,18.12610843190745,2022-08-22
20220819,18.43891991407088,2022-08-19
20220818,19.35665872188557,2022-08-18
20220817,18.67934894177724,2022-08-17
20220816,18.902190856883934,2022-08-16
20220815,19.26361760978468,2022-08-15
20220812,18.952987191162045,2022-08-12
20220811,19.7725538024215,2022-08-11
20220810,19.497959122416336,2022-08-10
20220809,19.24346370662964,2022-08-09
20220808,19.43230773606618,2022-08-08
20220805,19.27361544173541,2022-08-05
20220804,20.668079500455445,2022-08-04
20220803,22.440399873569977,2022-08-03
20220802,23.80084549247301,2022-08-02
20220801,20.63731148426428,2022-08-01
20220729,20.258008615136365,2022-07-29
20220728,19.391844794840253,2022-07-28
20220727,19.55438254555765,2022-07-27
20220726,19.224369905478227,2022-07-26
20220725,20.10821688491789,2022-07-25
20220722,19.44151742091541,2022-07-22
20220721,19.87939121795261,2022-07-21
20220720,19.61106961409648,2022-07-20
20220719,20.59869333643452,2022-07-19
20220718,20.94224943900556,2022-07-18
20220715,20.034242858628435,2022-07-15
20220714,20.1046610251718,2022-07-14
20220713,20.50936592123135,2022-07-13
20220712,20.921742289632693,2022-07-12
20220711,21.553420452020248,2022-07-11
20220708,21.24960730041991,2022-07-08
20220707,21.90247258915317,2022-07-07
20220706,22.376832351097864,2022-07-06
20220705,22.247331261283485,2022-07-05
20220704,22.30142620411312,2022-07-04
20220701,22.106133445306504,2022-07-01
20220630,22.13838968560391,2022-06-30
20220629,21.58162692020807,2022-06-29
20220628,21.51843210517008,2022-06-28
20220627,21.65403386547804,2022-06-27
20220624,20.31011259156952,2022-06-24
20220623,20.94240157811858,2022-06-23
20220622,20.402533332875368,2022-06-22
20220621,21.760463283825644,2022-06-21
20220620,22.404873193322963,2022-06-20
20220617,21.65055313346576,2022-06-17
20220616,21.041310122590904,2022-06-16
20220615,22.16740309475936,2022-06-15
20220614,21.397502048315467,2022-06-14
20220613,21.200051862795355,2022-06-13
20220610,20.140449915034075,2022-06-10
20220609,20.606691448836383,2022-06-09
20220608,21.16690194625768,2022-06-08
20220607,20.29534554286601,2022-06-07
20220606,20.07148665832237,2022-06-06
20220602,19.71774549832173,2022-06-02
20220601,19.89234577573085,2022-06-01
20220531,19.978235720756405,2022-05-31
20220530,19.69368943196247,2022-05-30
20220527,19.51530718447824,2022-05-27
20220526,20.10450900797475,2022-05-26
20220525,20.895580733381657,2022-05-25
20220524,21.645220453984265,2022-05-24
20220523,21.096554788795125,2022-05-23
20220520,21.76716822876208,2022-05-20
20220519,21.755902520993995,2022-05-19
20220518,21.86718333698729,2022-05-18
20220517,22.49750199602448,2022-05-17
20220516,23.328223103457866,2022-05-16
20220513,23.042525119855213,2022-05-13
20220512,23.65880742779548,2022-05-12
20220511,23.25462596086809,2022-05-11
20220510,24.156262023106773,2022-05-10
20220509,24.091590227551983,2022-05-09
20220506,23.752451448805,2022-05-06
20220505,22.781670510884386,2022-05-05
20220429,22.44152431093167,2022-04-29
20220428,23.24931420767306,2022-04-28
20220427,25.98446016921405,2022-04-27
20220426,28.03143512758294,2022-04-26
20220425,25.593697157071063,2022-04-25
20220422,22.45432609722864,2022-04-22
20220421,23.13074370131353,2022-04-21
20220420,21.98775469290444,2022-04-20
20220419,21.06953869449996,2022-04-19
20220418,21.263692476158244,2022-04-18
20220415,20.563079208079387,2022-04-15
20220414,20.518821420985592,2022-04-14
20220413,21.424381751391618,2022-04-13
20220412,21.532439416331908,2022-04-12
20220411,22.61944847558824,2022-04-11
20220408,20.105823685636228,2022-04-08
20220407,20.761370610762587,2022-04-07
20220406,19.928672900107625,2022-04-06
20220401,20.081128681981195,2022-04-01
20220331,20.52359927225083,2022-03-31
20220330,20.652046175323644,2022-03-30
20220329,22.321162616877373,2022-03-29
20220328,22.186368745205183,2022-03-28
20220325,21.642486078389894,2022-03-25
20220324,19.809456733731604,2022-03-24
20220323,20.44695336293309,2022-03-23
20220322,22.35618529186668,2022-03-22
20220321,23.6925242085224,2022-03-21
20220318,24.142734218219143,2022-03-18
20220317,25.35486846376108,2022-03-17
20220316,27.773823534521025,2022-03-16
20220315,34.75315863256447,2022-03-15
20220314,24.14557026967524,2022-03-14
20220311,21.80421232358856,2022-03-11
20220310,20.87764286537316,2022-03-10
20220309,23.30802782956715,2022-03-09
20220308,21.22542361107568,2022-03-08
20220307,19.60303616639486,2022-03-07
20220304,16.514176947944943,2022-03-04
20220303,16.800497625916634,2022-03-03
20220302,16.68218781281416,2022-03-02
20220301,16.6091938180755,2022-03-01
20220228,17.578740557313775,2022-02-28
20220225,17.2122479657162,2022-02-25
20220224,17.91342694614183,2022-02-24
20220223,16.64453256603827,2022-02-23
20220222,17.67509207993022,2022-02-22
20220221,16.39362599177049,2022-02-21
20220218,16.23552234813499,2022-02-18
20220217,16.72382999702479,2022-02-17
20220216,16.70036374670241,2022-02-16
20220215,17.69978131924701,2022-02-15
20220214,17.65049834832182,2022-02-14
20220211,16.98833837581324,2022-02-11
20220210,17.336032071687,2022-02-10
20220209,17.77572425391569,2022-02-09
20220208,18.455796510150567,2022-02-08
20220207,18.98695057973145,2022-02-07
20220128,22.5965143555113,2022-01-28
20220127,20.283788389444627,2022-01-27
20220126,19.940910684525807,2022-01-26
20220125,20.86113670253772,2022-01-25
20220124,18.851692110207544,2022-01-24
20220121,17.718230733342992,2022-01-21
20220120,17.74076782342101,2022-01-20
20220119,17.592357271716317,2022-01-19
20220118,17.71217714778669,2022-01-18
20220117,18.205243069648464,2022-01-17
20220114,18.676324320885847,2022-01-14
20220113,18.49064275424576,2022-01-13
20220112,17.2315310835676,2022-01-12
20220111,17.88323014714206,2022-01-11
20220110,17.849193732784492,2022-01-10
20220107,17.706855546615387,2022-01-07
20220106,18.50387533384719,2022-01-06
20220105,18.20812264742708,2022-01-05
20220104,17.70132107211094,2022-01-04
20211231,17.3968896892508,2021-12-31
20211230,17.17191950376567,2021-12-30
20211229,17.81693954540256,2021-12-29
20211228,16.39207408219551,2021-12-28
20211227,16.41983783845312,2021-12-27
20211224,15.926350832042663,2021-12-24
20211223,15.733601667751628,2021-12-23
20211222,16.59668686878016,2021-12-22
20211221,16.92853840982271,2021-12-21
20211220,17.586839298134844,2021-12-20
20211217,16.689876360393917,2021-12-17
20211216,16.543574270811714,2021-12-16
20211215,16.476091423344975,2021-12-15
20211214,17.256875745103436,2021-12-14
20211213,17.87595402938088,2021-12-13
20211210,17.47758673014373,2021-12-10
20211209,18.040495492363075,2021-12-09
20211208,17.24584379049451,2021-12-08
20211207,16.03767816732871,2021-12-07
20211206,15.90568949409584,2021-12-06
20211203,15.600236205970951,2021-12-03
20211202,16.333722445737454,2021-12-02
20211201,16.82502432361114,2021-12-01
20211130,17.153671678449466,2021-11-30
20211129,17.24036272163798,2021-11-29
20211126,17.16853007388677,2021-11-26
20211125,17.245109842566233,2021-11-25
20211124,17.94565576132446,2021-11-24
20211123,18.39494389551925,2021-11-23
20211122,18.715635656106144,2021-11-22
20211119,18.961559798432447,2021-11-19
20211118,19.245896024478466,2021-11-18
20211117,19.460739505042586,2021-11-17
20211116,19.177949802168992,2021-11-16
20211115,19.53849675782364,2021-11-15
20211112,19.17727069213249,2021-11-12
20211111,19.40579707115231,2021-11-11
20211110,19.882369628827483,2021-11-10
20211109,19.95544620773772,2021-11-09
20211108,19.974391386790657,2021-11-08
20211105,19.203491426838934,2021-11-05
20211104,19.57344612035527,2021-11-04
20211103,20.6077332421187,2021-11-03
20211102,20.384319923669143,2021-11-02
20211101,19.48367244966428,2021-11-01
20211029,18.91476085416617,2021-10-29
20211028,19.025700132943207,2021-10-28
20211027,19.217666309851232,2021-10-27
20211026,19.386160267947627,2021-10-26
20211025,19.537920879600577,2021-10-25
20211022,18.580500514717208,2021-10-22
20211021,18.46799073003854,2021-10-21
20211020,18.07363962466639,2021-10-20
20211019,18.71462607149202,2021-10-19
20211018,19.647649984753304,2021-10-18
20211015,18.665590594944465,2021-10-15
20211014,18.999673393069628,2021-10-14
20211013,19.16884722065073,2021-10-13
20211012,19.083388199546786,2021-10-12
20211011,19.254652363982785,2021-10-11
20211008,19.353928967841384,2021-10-08
20210930,21.185891216835604,2021-09-30
20210929,21.052307259946737,2021-09-29
20210928,20.451887498562016,2021-09-28
20210927,20.15456244669722,2021-09-27
20210924,19.68092098896568,2021-09-24
20210923,20.90441971244389,2021-09-23
20210922,21.540937249623145,2021-09-22
20210917,19.57618766717956,2021-09-17
20210916,21.43923093272641,2021-09-16
20210915,20.316126973953025,2021-09-15
20210914,20.59469914871917,2021-09-14
20210913,20.93881941748332,2021-09-13
20210910,20.582590513111505,2021-09-10
20210909,20.959126403601907,2021-09-09
20210908,21.1545345338381,2021-09-08
20210907,20.81659923121484,2021-09-07
20210906,20.74376594970372,2021-09-06
20210903,20.95155804614641,2021-09-03
20210902,21.1778175989452,2021-09-02
20210901,20.710771121094503,2021-09-01
20210831,20.38999059066421,2021-08-31
20210830,20.62133435389531,2021-08-30
20210827,19.88080413850778,2021-08-27
20210826,20.1480711689798,2021-08-26
20210825,19.814525117099425,2021-08-25
20210824,19.897438261070608,2021-08-24
20210823,21.0008600219328,2021-08-23
20210820,21.73302245461709,2021-08-20
20210819,20.164088856830745,2021-08-19
20210818,19.48784669162462,2021-08-18
20210817,20.3149924319051,2021-08-17
20210816,19.354122694868497,2021-08-16
20210813,18.834186795336816,2021-08-13
20210812,19.056727023129525,2021-08-12
20210811,19.172625400486943,2021-08-11
20210810,19.42631419898248,2021-08-10
20210809,18.884456496608173,2021-08-09
20210806,18.79242232468012,2021-08-06
20210805,19.261335882151407,2021-08-05
20210804,19.56939007257405,2021-08-04
20210803,19.42631393213364,2021-08-03
20210802,20.22883535308513,2021-08-02
20210730,20.115640588723,2021-07-30
20210729,20.683983529650405,2021-07-29
20210728,22.21465143942283,2021-07-28
20210727,23.311843310520604,2021-07-27
20210726,21.288795776229204,2021-07-26
20210723,17.983496599861223,2021-07-23
20210722,18.05803689657848,2021-07-22
20210721,17.99271244552208,2021-07-21
20210720,18.82190565311156,2021-07-20
20210719,18.444414846961163,2021-07-19
20210716,18.30538235344292,2021-07-16
20210715,18.16884554499936,2021-07-15
20210714,18.538494163979056,2021-07-14
20210713,18.49061790937102,2021-07-13
20210712,18.788701749818102,2021-07-12
20210709,18.310329001726,2021-07-09
20210708,18.343503478006344,2021-07-08
20210707,17.503022949064636,2021-07-07
20210706,17.923164603353563,2021-07-06
20210705,18.16684359371888,2021-07-05
20210702,18.86912530318712,2021-07-02
20210701,18.18761141053944,2021-07-01
20210630,18.54734593058708,2021-06-30
20210629,18.01883806298684,2021-06-29
20210628,18.23520459477884,2021-06-28
20210625,18.02716018967053,2021-06-25
20210624,17.812349078607383,2021-06-24
20210623,18.37116647474043,2021-06-23
20210622,19.762468694531023,2021-06-22
20210621,20.067387774683272,2021-06-21
20210618,19.397321477950342,2021-06-18
20210617,19.293627711817305,2021-06-17
20210616,20.561918680998605,2021-06-16
20210615,19.57934272366452,2021-06-15
20210611,19.94682727094754,2021-06-11
20210610,19.797212743502133,2021-06-10
20210609,20.534170026423567,2021-06-09
20210608,21.40432636361075,2021-06-08
20210607,20.867091986771488,2021-06-07
20210604,20.313728031469743,2021-06-04
20210603,20.156497148964533,2021-06-03
20210602,20.94386998508555,2021-06-02
20210601,22.334585976392663,2021-06-01
20210531,22.57581879843004,2021-05-31
20210528,22.129161095555546,2021-05-28
20210527,22.313475443277795,2021-05-27
20210526,21.404076569491064,2021-05-26
20210525,21.404565743044287,2021-05-25
20210524,19.351915248864728,2021-05-24
20210521,19.27387091630812,2021-05-21
20210520,19.571137319874943,2021-05-20
20210519,19.479012436139847,2021-05-19
20210518,20.273379627633474,2021-05-18
20210517,20.638837315229694,2021-05-17
20210514,19.834462182085385,2021-05-14
20210513,19.52041933522926,2021-05-13
20210512,19.46834653887277,2021-05-12
20210511,19.23307145804592,2021-05-11
20210510,18.930018319576806,2021-05-10
20210507,19.053881463152727,2021-05-07
20210506,19.27038073785566,2021-05-06
20210430,19.325788823211685,2021-04-30
20210429,19.5890555385838,2021-04-29
20210428,19.705125918620404,2021-04-28
20210427,20.045620497385347,2021-04-27
20210426,20.30526908712177,2021-04-26
20210423,19.423365322316123,2021-04-23
20210422,19.272232199273283,2021-04-22
20210421,19.206994583387026,2021-04-21
20210420,19.419915065623464,2021-04-20
20210419,19.377490122651583,2021-04-19
20210416,18.89398813930261,2021-04-16
20210415,19.037953868339635,2021-04-15
20210414,18.976198955191684,2021-04-14
20210413,19.080834519932623,2021-04-13
20210412,19.13633583079909,2021-04-12
20210409,18.23224480263943,2021-04-09
20210408,18.407651259778195,2021-04-08
20210407,18.74645709714356,2021-04-07
20210406,19.416451282640352,2021-04-06
20210402,19.148517613914457,2021-04-02
20210401,19.000235247820253,2021-04-01
20210331,19.653901340166648,2021-03-31
20210330,19.976399008151454,2021-03-30
20210329,19.96859887226429,2021-03-29
20210326,20.02218196596319,2021-03-26
20210325,21.04573319172619,2021-03-25
20210324,21.56146711056005,2021-03-24
20210323,20.975120204926128,2021-03-23
20210322,21.88012310184074,2021-03-22
20210319,22.75314309880208,2021-03-19
20210318,21.965438690421347,2021-03-18
20210317,22.30704117040878,2021-03-17
20210316,22.382217738035525,2021-03-16
20210315,23.06695966619622,2021-03-15
20210312,22.35646135021468,2021-03-12
20210311,23.741300479112127,2021-03-11
20210310,25.6261061561524,2021-03-10
20210309,26.22728944189598,2021-03-09
20210308,26.46080133279825,2021-03-08
20210305,25.26488730594501,2021-03-05
20210304,24.62134529161496,2021-03-04
20210303,22.87379379143684,2021-03-03
20210302,23.12140036545265,2021-03-02
20210301,23.760316894628914,2021-03-01
20210226,25.349806266624164,2021-02-26
20210225,22.744697212558307,2021-02-25
20210224,24.34665391180617,2021-02-24
20210223,23.536463480140544,2021-02-23
20210222,24.10719686843277,2021-02-22
20210219,21.925639229646805,2021-02-19
20210218,24.22450873505856,2021-02-18
20210210,24.02180314469867,2021-02-10
20210209,22.83028472141494,2021-02-09
20210208,23.347303167383583,2021-02-08
20210205,23.023810267657616,2021-02-05
20210204,22.64712885628654,2021-02-04
20210203,21.656985644952307,2021-02-03
20210202,22.8460282235622,2021-02-02
20210201,24.58594739015008,2021-02-01
20210129,24.20493111537742,2021-01-29
20210128,24.028106807145143,2021-01-28
20210127,22.49781144521996,2021-01-27
20210126,22.949814864807934,2021-01-26
20210125,23.034636363384536,2021-01-25
20210122,22.230418870107663,2021-01-22
20210121,23.334713431891444,2021-01-21
20210120,22.204836350747183,2021-01-20
20210119,22.414506375376977,2021-01-19
20210118,22.22220291931356,2021-01-18
20210115,21.89406390294044,2021-01-15
20210114,23.65245739890051,2021-01-14
20210113,23.933917214961625,2021-01-13
20210112,23.990352817058504,2021-01-12
20210111,22.935393887522533,2021-01-11
20210108,25.1082045809323,2021-01-08
20210107,24.836995608758087,2021-01-07
20210106,22.012594234539407,2021-01-06
20210105,20.37518175432724,2021-01-05
20210104,20.434775461920623,2021-01-04
20201231,19.830986055358405,2020-12-31
20201230,18.849637719636867,2020-12-30
20201229,18.815825936528,2020-12-29
20201228,18.40454631042469,2020-12-28
20201225,18.099443693371384,2020-12-25
20201224,18.348062351461163,2020-12-24
20201223,18.80373486180584,2020-12-23
20201222,18.91160240019207,2020-12-22
20201221,19.221939852401512,2020-12-21
20201218,17.613443094179065,2020-12-18
20201217,18.326680443469268,2020-12-17
20201216,17.902588601322105,2020-12-16
20201215,18.356397351739616,2020-12-15
20201214,18.4047906718122,2020-12-14
20201211,19.146875617845687,2020-12-11
20201210,18.631930323802123,2020-12-10
20201209,19.52544094530145,2020-12-09
20201208,20.19409828152657,2020-12-08
20201207,21.20638736118084,2020-12-07
20201204,22.317731931545524,2020-12-04
20201203,23.152218592886943,2020-12-03
20201202,23.401904277106595,2020-12-02
20201201,22.727472477025444,2020-12-01
20201130,20.435325711176475,2020-11-30
20201127,20.28799477314617,2020-11-27
20201126,19.64501153323768,2020-11-26
20201125,20.83720147895617,2020-11-25
20201124,21.166063589747367,2020-11-24
20201123,21.92130598544961,2020-11-23
20201120,20.78527625687877,2020-11-20
20201119,21.855210131268304,2020-11-19
20201118,21.581374565780376,2020-11-18
20201117,20.73230133435868,2020-11-17
20201116,21.030427491584888,2020-11-16
20201113,21.12524556544958,2020-11-13
20201112,21.742300054146185,2020-11-12
20201111,22.204950027873387,2020-11-11
20201110,22.72724381913872,2020-11-10
20201109,22.83043360976073,2020-11-09
20201106,21.744760927487995,2020-11-06
20201105,22.1044253609604,2020-11-05
20201104,22.682736523108023,2020-11-04
20201103,24.207655714362165,2020-11-03
20201102,24.23513315629701,2020-11-02
20201030,23.398927087362704,2020-10-30
20201029,22.478527379042355,2020-10-29
20201028,22.67930401848928,2020-10-28
20201027,23.086677587692805,2020-10-27
20201026,22.843932414728847,2020-10-26
20201023,22.44465859098157,2020-10-23
20201022,21.86547268446588,2020-10-22
20201021,21.521819561914445,2020-10-21
20201020,22.0141344453917,2020-10-20
20201019,22.638977608830825,2020-10-19
20201016,23.4142053228979,2020-10-16
20201015,23.56960129052134,2020-10-15
20201014,23.111133436401424,2020-10-14
20201013,23.79315849685456,2020-10-13
20201012,23.77374200391876,2020-10-12
20201009,22.21553407471804,2020-10-09
20200930,27.185195634132025,2020-09-30
20200929,26.677073143817864,2020-09-29
20200928,25.55906471657253,2020-09-28
20200925,24.36085794261727,2020-09-25
20200924,24.118163975273763,2020-09-24
20200923,22.335646360800222,2020-09-23
20200922,22.98612663782504,2020-09-22
20200921,22.60463125550809,2020-09-21
20200918,21.74960588918433,2020-09-18
20200917,20.085549539416785,2020-09-17
20200916,19.95901474837252,2020-09-16
20200915,22.2122336856435,2020-09-15
20200914,22.685215485989392,2020-09-14
20200911,23.948977846665624,2020-09-11
20200910,25.1182997713344,2020-09-10
20200909,26.782244493325347,2020-09-09
20200908,26.02641098053568,2020-09-08
20200907,26.66053859618634,2020-09-07
20200904,26.3311365034808,2020-09-04
20200903,26.464040818484445,2020-09-03
20200902,26.381278768360104,2020-09-02
20200901,25.954312940841223,2020-09-01
20200831,26.10178799061808,2020-08-31
20200828,26.34511035202077,2020-08-28
20200827,26.00093395536416,2020-08-27
20200826,28.18567398174058,2020-08-26
20200825,27.175095344373123,2020-08-25
20200824,27.797218735241337,2020-08-24
20200821,29.05450491031275,2020-08-21
20200820,29.33808507629686,2020-08-20
20200819,30.1056595999672,2020-08-19
20200818,30.233102783081577,2020-08-18
20200817,30.50167156811776,2020-08-17
20200814,27.78474408658805,2020-08-14
20200813,28.416242281705777,2020-08-13
20200812,28.879450116288268,2020-08-12
20200811,29.232688498928933,2020-08-11
20200810,30.16368277355296,2020-08-10
20200807,30.17747177554922,2020-08-07
20200806,30.98121990016833,2020-08-06
20200805,30.85962406180964,2020-08-05
20200804,30.74526098284733,2020-08-04
20200803,31.18205004408213,2020-08-03
20200731,30.294077246662205,2020-07-31
20200730,29.26794267709739,2020-07-30
20200729,29.05476158959388,2020-07-29
20200728,28.53299226590758,2020-07-28
20200727,29.06758964389476,2020-07-27
20200724,30.53202192005427,2020-07-24
20200723,27.48470049148765,2020-07-23
20200722,26.364907802193287,2020-07-22
20200721,26.83144771963049,2020-07-21
20200720,28.4778106630048,2020-07-20
20200717,27.85023536399943,2020-07-17
20200716,32.94357240897298,2020-07-16
20200715,29.944874540688293,2020-07-15
20200714,28.94882971510461,2020-07-14
20200713,28.81076663235272,2020-07-13
20200710,31.736904174696363,2020-07-10
20200709,32.61664150858798,2020-07-09
20200708,32.5479688011367,2020-07-08
20200707,31.62894121914044,2020-07-07
20200706,30.887006879413,2020-07-06
20200703,23.75483845427676,2020-07-03
20200702,21.860765505347228,2020-07-02
20200701,18.261896096870338,2020-07-01
20200630,17.344570940243397,2020-06-30
20200629,18.191728846341185,2020-06-29
20200624,19.656161891228024,2020-06-24
20200623,19.963520385309064,2020-06-23
20200622,19.54931605425135,2020-06-22
20200619,18.052613961324816,2020-06-19
20200618,17.61110632035661,2020-06-18
20200617,17.188323607666035,2020-06-17
20200616,17.293219615644333,2020-06-16
20200615,18.96417563797756,2020-06-15
20200612,17.711123972887194,2020-06-12
20200611,18.144621025656534,2020-06-11
20200610,17.61258791012453,2020-06-10
20200609,17.40608341331083,2020-06-09
20200608,17.17343280548345,2020-06-08
20200605,17.195954619616966,2020-06-05
20200604,17.937195681404692,2020-06-04
20200603,17.764073576313073,2020-06-03
20200602,17.160304556583867,2020-06-02
20200601,17.060166023259235,2020-06-01
20200529,19.2557619056264,2020-05-29
20200528,19.00840080834709,2020-05-28
20200527,19.411553863891385,2020-05-27
20200526,18.50710133344045,2020-05-26
20200525,19.150529150638697,2020-05-25
20200522,21.73408673772149,2020-05-22
20200521,18.45568219975486,2020-05-21
20200520,17.306293758244582,2020-05-20
20200519,17.338558642884156,2020-05-19
20200518,18.16064096611872,2020-05-18
20200515,18.48885595654897,2020-05-15
20200514,19.01521230245684,2020-05-14
20200513,18.887831919275943,2020-05-13
20200512,19.05421778717577,2020-05-12
20200511,18.88124528627737,2020-05-11
20200508,18.53388473701702,2020-05-08
20200507,19.45277831150253,2020-05-07
20200506,20.497597008870866,2020-05-06
20200430,21.18878581442182,2020-04-30
20200429,19.13906697079108,2020-04-29
20200428,18.343177570104054,2020-04-28
20200427,18.282740071108485,2020-04-27
20200424,18.421769096258902,2020-04-24
20200423,18.63097754559883,2020-04-23
20200422,19.16751786614486,2020-04-22
20200421,19.27956293171133,2020-04-21
20200420,19.16642369988549,2020-04-20
20200417,17.726923559704694,2020-04-17
20200416,17.530730375338557,2020-04-16
20200415,18.002483199892932,2020-04-15
20200414,19.43932952777149,2020-04-14
20200413,20.18899748746015,2020-04-13
20200410,21.640952122293854,2020-04-10
20200409,22.385169227847925,2020-04-09
20200408,23.530138838180548,2020-04-08
20200407,24.607281758171883,2020-04-07
20200403,26.90250922011544,2020-04-03
20200402,26.052044283539622,2020-04-02
20200401,27.128226231848707,2020-04-01
20200331,28.874692911790444,2020-03-31
20200330,31.084677731449943,2020-03-30
20200327,32.24222640879602,2020-03-27
20200326,32.12558079544331,2020-03-26
20200325,33.30873474851024,2020-03-25
20200324,33.919667896865874,2020-03-24
20200323,35.29816696411305,2020-03-23
20200320,33.02573912833004,2020-03-20
20200319,34.78730765580582,2020-03-19
20200318,30.814202016864733,2020-03-18
20200317,37.04439296439696,2020-03-17
20200316,33.43067703711374,2020-03-16
20200313,34.21626685366725,2020-03-13
20200312,29.41717301870922,2020-03-12
20200311,27.125756739262265,2020-03-11
20200310,27.274814460596765,2020-03-10
20200309,27.70695145682191,2020-03-09
20200306,22.75315127001352,2020-03-06
20200305,21.356730236389296,2020-03-05
20200304,20.618423456681644,2020-03-04
20200303,20.60915242334377,2020-03-03
20200302,20.983348841079607,2020-03-02
20200228,23.40588272424609,2020-02-28
20200227,20.368200762874704,2020-02-27
20200226,23.81615878421136,2020-02-26
20200225,23.147966599391083,2020-02-25
20200224,22.744678475449007,2020-02-24
20200221,20.8113794722268,2020-02-21
20200220,19.607512300956817,2020-02-20
20200219,19.445718233234803,2020-02-19
20200218,19.065671791593385,2020-02-18
20200217,18.88143654732978,2020-02-17
20200214,18.75125709701788,2020-02-14
20200213,19.661014609578725,2020-02-13
20200212,19.19291018004832,2020-02-12
20200211,20.020894993765783,2020-02-11
20200210,21.76652234977138,2020-02-10
20200207,22.154348016025907,2020-02-07
20200206,20.832805247732946,2020-02-06
20200205,20.662790317019365,2020-02-05
20200204,23.232149404411302,2020-02-04
20200203,32.85928947933144,2020-02-03
20200123,16.180334233400515,2020-01-23
20200122,14.296313220302553,2020-01-22
20200121,15.242380088886398,2020-01-21
20200120,12.463872887599114,2020-01-20
20200117,11.246977384391924,2020-01-17
20200116,11.746215960814569,2020-01-16
20200115,11.781608358097504,2020-01-15
20200114,14.32903016853963,2020-01-14
20200113,15.199115791659317,2020-01-13
20200110,15.041017534774843,2020-01-10
20200109,15.452672156334884,2020-01-09
20200108,16.168942711761282,2020-01-08
20200107,15.973867468483936,2020-01-07
20200106,15.763872219810468,2020-01-06
20200103,15.106014201698493,2020-01-03
20200102,15.611099027391573,2020-01-02
20191231,15.2173726930534,2019-12-31
20191230,14.698514699338755,2019-12-30
20191227,13.726062447555805,2019-12-27
20191226,13.409586280424543,2019-12-26
20191225,13.253591781903602,2019-12-25
20191224,13.63368617010377,2019-12-24
20191223,13.918811106860757,2019-12-23
20191220,14.754530865367494,2019-12-20
20191219,15.078369298471443,2019-12-19
20191218,14.448973775755585,2019-12-18
20191217,14.173706253470778,2019-12-17
20191216,13.421984048769753,2019-12-16
20191213,14.098791359661996,2019-12-13
20191212,12.108583420704727,2019-12-12
20191211,12.446169654939796,2019-12-11
20191210,12.207665930288302,2019-12-10
20191209,12.352530367343968,2019-12-09
20191206,12.14975986746518,2019-12-06
20191205,12.709791683902372,2019-12-05
20191204,13.336799163152916,2019-12-04
20191203,13.306343751138582,2019-12-03
20191202,13.54748881623722,2019-12-02
20191129,14.194923672864409,2019-11-29
20191128,13.732767967969266,2019-11-28
20191127,14.401029624224352,2019-11-27
20191126,14.71463696114928,2019-11-26
20191125,14.703045108530093,2019-11-25
20191122,14.792172422682064,2019-11-22
20191121,14.222026328886743,2019-11-21
20191120,14.023755063918587,2019-11-20
20191119,13.991779565436484,2019-11-19
20191118,14.72767830670915,2019-11-18
20191115,15.57445869770249,2019-11-15
20191114,15.597901247654056,2019-11-14
20191113,15.300006271202896,2019-11-13
20191112,15.04472106790802,2019-11-12
20191111,15.548158520903176,2019-11-11
20191108,14.668491122623491,2019-11-08
20191107,14.374012080665086,2019-11-07
20191106,14.143033540813072,2019-11-06
20191105,14.33224999273256,2019-11-05
20191104,14.082090841258168,2019-11-04
20191101,13.999594599270193,2019-11-01
20191031,14.72362668705438,2019-10-31
20191030,14.540672241166847,2019-10-30
20191029,14.257831618799433,2019-10-29
20191028,14.0135043859922,2019-10-28
20191025,13.660327360570864,2019-10-25
20191024,13.92079209296414,2019-10-24
20191023,14.165892074077773,2019-10-23
20191022,13.736965593956654,2019-10-22
20191021,13.889757365779332,2019-10-21
20191018,13.980744966891889,2019-10-18
20191017,13.572288330643492,2019-10-17
20191016,13.009999269988027,2019-10-16
20191015,14.536266503509474,2019-10-15
20191014,14.982900259932649,2019-10-14
20191011,16.00677089256229,2019-10-11
20191010,15.685107552355564,2019-10-10
20191009,15.4892414814843,2019-10-09
20191008,16.230027525598327,2019-10-08
20190930,17.524237181455106,2019-09-30
20190927,17.39346080236832,2019-09-27
20190926,16.96478186595229,2019-09-26
20190925,16.967361900435122,2019-09-25
20190924,16.735138417327487,2019-09-24
20190923,17.022017701261234,2019-09-23
20190920,16.723047555590924,2019-09-20
20190919,17.36951999858708,2019-09-19
20190918,17.35548541107206,2019-09-18
20190917,18.227641846122456,2019-09-17
20190916,18.781013128334266,2019-09-16
20190912,19.068018301315703,2019-09-12
20190911,19.761065007073697,2019-09-11
20190910,19.84318066973726,2019-09-10
20190909,20.29360657591682,2019-09-09
